Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,bloomington,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Replicate,Sample Name,source_name,SRA Study,Strain,time_of_harvesting,time_series_type,Tissue
SRR8522515,RNA-Seq,60,59656320,PRJNA518903,SAMN10862674,28261,26061550,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325588,GSM3588748,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588748,RAL-900_gut_T=21h36m,SRP183194,RAL-900,T=21h36m,Single observation,whole gut
SRR8522516,RNA-Seq,60,140050440,PRJNA518903,SAMN10862673,28262,62117718,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325589,GSM3588749,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588749,RAL-907_gut_T=21h45m,SRP183194,RAL-907,T=21h45m,Single observation,whole gut
SRR8522517,RNA-Seq,60,129805440,PRJNA518903,SAMN10862672,28263,57335658,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325590,GSM3588750,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588750,RAL-908_gut_T=21h55m,SRP183194,RAL-908,T=21h55m,Single observation,whole gut
SRR8522518,RNA-Seq,60,125854140,PRJNA518903,SAMN10862671,28264,55093432,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325591,GSM3588751,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588751,RAL-911_gut_T=22h4m,SRP183194,RAL-911,T=22h4m,Single observation,whole gut
SRR8522519,RNA-Seq,60,66430560,PRJNA518903,SAMN10862670,28265,30034260,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325592,GSM3588752,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588752,RAL-913_gut_T=22h14m,SRP183194,RAL-913,T=22h14m,Single observation,whole gut
SRR8522520,RNA-Seq,60,62965800,PRJNA518903,SAMN10862669,28275,27638652,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325593,GSM3588753,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588753,RAL-235_gut_T=22h33m,SRP183194,RAL-235,T=22h33m,Single observation,whole gut
SRR8522521,RNA-Seq,60,45556680,PRJNA518903,SAMN10862668,28278,20317865,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325594,GSM3588754,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588754,RAL-409_gut_T=22h43m,SRP183194,RAL-409,T=22h43m,Single observation,whole gut
SRR8522522,RNA-Seq,60,113215440,PRJNA518903,SAMN10862667,29651,49989292,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325595,GSM3588755,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588755,RAL-040_gut_T=22h52m,SRP183194,RAL-040,T=22h52m,Single observation,whole gut
SRR8522523,RNA-Seq,60,153836940,PRJNA518903,SAMN10862666,29652,67896016,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325596,GSM3588756,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588756,RAL-057_gut_T=23h2m,SRP183194,RAL-057,T=23h2m,Single observation,whole gut
SRR8522524,RNA-Seq,60,119141460,PRJNA518903,SAMN10862665,29654,52408736,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325597,GSM3588757,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588757,RAL-320_gut_T=23h21m,SRP183194,RAL-320,T=23h21m,Single observation,whole gut
SRR8522525,RNA-Seq,63,165062205,PRJNA518903,SAMN10862664,28233,77276808,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325598,GSM3588758,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588758,RAL-796_brain_T=ZT1,SRP183194,RAL-796,T=ZT1,Time-series for RAL-796,whole brain
SRR8522526,RNA-Seq,63,71707734,PRJNA518903,SAMN10862663,28233,33853082,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325599,GSM3588759,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588759,RAL-796_brain_T=ZT1,SRP183194,RAL-796,T=ZT1,Time-series for RAL-796,whole brain
SRR8522527,RNA-Seq,63,220293108,PRJNA518903,SAMN10862662,28233,102503488,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325600,GSM3588760,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588760,RAL-796_brain_T=ZT3,SRP183194,RAL-796,T=ZT3,Time-series for RAL-796,whole brain
SRR8522528,RNA-Seq,63,177390045,PRJNA518903,SAMN10862661,28233,83257006,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325601,GSM3588761,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588761,RAL-796_brain_T=ZT3,SRP183194,RAL-796,T=ZT3,Time-series for RAL-796,whole brain
SRR8522529,RNA-Seq,63,168305571,PRJNA518903,SAMN10862660,28233,78562638,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325602,GSM3588762,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588762,RAL-796_brain_T=ZT5,SRP183194,RAL-796,T=ZT5,Time-series for RAL-796,whole brain
SRR8522530,RNA-Seq,63,123566562,PRJNA518903,SAMN10862659,28233,58095703,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325603,GSM3588763,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588763,RAL-796_brain_T=ZT5,SRP183194,RAL-796,T=ZT5,Time-series for RAL-796,whole brain
SRR8522531,RNA-Seq,63,136216773,PRJNA518903,SAMN10862658,28233,63766752,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325604,GSM3588764,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588764,RAL-796_brain_T=ZT7,SRP183194,RAL-796,T=ZT7,Time-series for RAL-796,whole brain
SRR8522532,RNA-Seq,63,60859197,PRJNA518903,SAMN10862706,28233,28545960,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325605,GSM3588765,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588765,RAL-796_brain_T=ZT7,SRP183194,RAL-796,T=ZT7,Time-series for RAL-796,whole brain
SRR8522533,RNA-Seq,63,171942183,PRJNA518903,SAMN10862705,28233,80250165,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325606,GSM3588766,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588766,RAL-796_brain_T=ZT9,SRP183194,RAL-796,T=ZT9,Time-series for RAL-796,whole brain
SRR8522534,RNA-Seq,63,107917992,PRJNA518903,SAMN10862704,28233,50890840,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325607,GSM3588767,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588767,RAL-796_brain_T=ZT9,SRP183194,RAL-796,T=ZT9,Time-series for RAL-796,whole brain
SRR8522535,RNA-Seq,63,226059876,PRJNA518903,SAMN10862703,28233,106513170,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325608,GSM3588768,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588768,RAL-796_brain_T=ZT11,SRP183194,RAL-796,T=ZT11,Time-series for RAL-796,whole brain
SRR8522536,RNA-Seq,63,174879810,PRJNA518903,SAMN10862702,28233,82196022,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325609,GSM3588769,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588769,RAL-796_brain_T=ZT13,SRP183194,RAL-796,T=ZT13,Time-series for RAL-796,whole brain
SRR8522537,RNA-Seq,63,73402938,PRJNA518903,SAMN10862701,28233,34528088,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324928,GSM3588770,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588770,RAL-796_brain_T=ZT13,SRP183194,RAL-796,T=ZT13,Time-series for RAL-796,whole brain
SRR8522538,RNA-Seq,63,220163769,PRJNA518903,SAMN10862700,28233,103666436,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324929,GSM3588771,Illumina HiSeq 2500,BRB1_D,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588771,RAL-796_brain_T=ZT15,SRP183194,RAL-796,T=ZT15,Time-series for RAL-796,whole brain
SRR8522539,RNA-Seq,61,102107360,PRJNA518903,SAMN10862508,w1118,46110754,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325426,GSM3588154,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588154,w1118_fatBody_T=ZT13,SRP183194,w1118,T=ZT13,Time-series for w1118,whole fat body
SRR8522540,RNA-Seq,61,108054645,PRJNA518903,SAMN10862507,w1118,48774883,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325427,GSM3588155,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588155,w1118_fatBody_T=ZT15,SRP183194,w1118,T=ZT15,Time-series for w1118,whole fat body
SRR8522541,RNA-Seq,58,121931050,PRJNA518903,SAMN10862506,w1118,54419268,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325428,GSM3588156,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588156,w1118_fatBody_T=ZT15,SRP183194,w1118,T=ZT15,Time-series for w1118,whole fat body
SRR8522542,RNA-Seq,61,105619855,PRJNA518903,SAMN10862505,w1118,47702630,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325429,GSM3588157,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588157,w1118_fatBody_T=ZT15,SRP183194,w1118,T=ZT15,Time-series for w1118,whole fat body
SRR8522543,RNA-Seq,58,188314687,PRJNA518903,SAMN10862504,w1118,83819173,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325430,GSM3588158,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588158,w1118_fatBody_T=ZT17,SRP183194,w1118,T=ZT17,Time-series for w1118,whole fat body
SRR8522544,RNA-Seq,61,215108961,PRJNA518903,SAMN10862503,w1118,97026763,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325431,GSM3588159,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588159,w1118_fatBody_T=ZT17,SRP183194,w1118,T=ZT17,Time-series for w1118,whole fat body
SRR8522545,RNA-Seq,61,81553879,PRJNA518903,SAMN10862502,w1118,36879720,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325432,GSM3588160,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588160,w1118_fatBody_T=ZT17,SRP183194,w1118,T=ZT17,Time-series for w1118,whole fat body
SRR8522546,RNA-Seq,58,53120744,PRJNA518903,SAMN10862501,w1118,24437069,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325433,GSM3588161,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588161,w1118_fatBody_T=ZT19,SRP183194,w1118,T=ZT19,Time-series for w1118,whole fat body
SRR8522547,RNA-Seq,61,97606191,PRJNA518903,SAMN10862500,w1118,44133398,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325434,GSM3588162,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588162,w1118_fatBody_T=ZT19,SRP183194,w1118,T=ZT19,Time-series for w1118,whole fat body
SRR8522548,RNA-Seq,61,255080095,PRJNA518903,SAMN10862499,w1118,114930116,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325435,GSM3588163,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588163,w1118_fatBody_T=ZT19,SRP183194,w1118,T=ZT19,Time-series for w1118,whole fat body
SRR8522549,RNA-Seq,61,96353555,PRJNA518903,SAMN10862498,w1118,43492893,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325436,GSM3588164,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588164,w1118_fatBody_T=ZT21,SRP183194,w1118,T=ZT21,Time-series for w1118,whole fat body
SRR8522550,RNA-Seq,61,135180878,PRJNA518903,SAMN10862497,w1118,61183428,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325437,GSM3588165,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588165,w1118_fatBody_T=ZT21,SRP183194,w1118,T=ZT21,Time-series for w1118,whole fat body
SRR8522551,RNA-Seq,58,65800295,PRJNA518903,SAMN10862496,w1118,30005376,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325438,GSM3588166,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588166,w1118_fatBody_T=ZT21,SRP183194,w1118,T=ZT21,Time-series for w1118,whole fat body
SRR8522552,RNA-Seq,58,46550751,PRJNA518903,SAMN10862495,w1118,21204724,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325439,GSM3588167,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588167,w1118_fatBody_T=ZT23,SRP183194,w1118,T=ZT23,Time-series for w1118,whole fat body
SRR8522553,RNA-Seq,61,166659381,PRJNA518903,SAMN10862494,w1118,75350660,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325440,GSM3588168,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588168,w1118_fatBody_T=ZT23,SRP183194,w1118,T=ZT23,Time-series for w1118,whole fat body
SRR8522554,RNA-Seq,61,77511789,PRJNA518903,SAMN10862493,w1118,35144037,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325441,GSM3588169,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588169,w1118_fatBody_T=ZT23,SRP183194,w1118,T=ZT23,Time-series for w1118,whole fat body
SRR8522555,RNA-Seq,58,64810968,PRJNA518903,SAMN10862492,w1118,29057389,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325514,GSM3588170,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588170,w1118_fatBody_T=CT1,SRP183194,w1118,T=CT1,Time-series for w1118,whole fat body
SRR8522556,RNA-Seq,61,138467303,PRJNA518903,SAMN10862491,w1118,62629160,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325515,GSM3588171,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588171,w1118_fatBody_T=CT1,SRP183194,w1118,T=CT1,Time-series for w1118,whole fat body
SRR8522557,RNA-Seq,61,247211841,PRJNA518903,SAMN10862537,w1118,111258404,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325516,GSM3588172,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588172,w1118_fatBody_T=CT1,SRP183194,w1118,T=CT1,Time-series for w1118,whole fat body
SRR8522558,RNA-Seq,61,104106974,PRJNA518903,SAMN10862536,w1118,47030564,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325517,GSM3588173,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588173,w1118_fatBody_T=CT3,SRP183194,w1118,T=CT3,Time-series for w1118,whole fat body
SRR8522559,RNA-Seq,61,189396851,PRJNA518903,SAMN10862535,w1118,85569834,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325518,GSM3588174,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588174,w1118_fatBody_T=CT3,SRP183194,w1118,T=CT3,Time-series for w1118,whole fat body
SRR8522560,RNA-Seq,61,143050236,PRJNA518903,SAMN10862534,w1118,64594121,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325519,GSM3588175,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588175,w1118_fatBody_T=CT5,SRP183194,w1118,T=CT5,Time-series for w1118,whole fat body
SRR8522561,RNA-Seq,61,270094620,PRJNA518903,SAMN10862533,w1118,121800991,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325520,GSM3588176,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588176,w1118_fatBody_T=CT5,SRP183194,w1118,T=CT5,Time-series for w1118,whole fat body
SRR8522562,RNA-Seq,61,99774412,PRJNA518903,SAMN10862532,w1118,45148021,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325521,GSM3588177,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588177,w1118_fatBody_T=CT7,SRP183194,w1118,T=CT7,Time-series for w1118,whole fat body
SRR8522563,RNA-Seq,61,219334230,PRJNA518903,SAMN10862531,w1118,98672931,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325522,GSM3588178,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588178,w1118_fatBody_T=CT7,SRP183194,w1118,T=CT7,Time-series for w1118,whole fat body
SRR8522564,RNA-Seq,58,144291106,PRJNA518903,SAMN10862530,w1118,64338937,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325523,GSM3588179,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588179,w1118_fatBody_T=CT9,SRP183194,w1118,T=CT9,Time-series for w1118,whole fat body
SRR8522565,RNA-Seq,61,106641100,PRJNA518903,SAMN10862583,w1118,48124594,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325524,GSM3588180,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588180,w1118_fatBody_T=CT9,SRP183194,w1118,T=CT9,Time-series for w1118,whole fat body
SRR8522566,RNA-Seq,61,207941591,PRJNA518903,SAMN10862582,w1118,93686331,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325525,GSM3588181,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,3,GSM3588181,w1118_fatBody_T=CT9,SRP183194,w1118,T=CT9,Time-series for w1118,whole fat body
SRR8522567,RNA-Seq,61,110963953,PRJNA518903,SAMN10862581,w1118,50035806,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325526,GSM3588182,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588182,w1118_fatBody_T=CT11,SRP183194,w1118,T=CT11,Time-series for w1118,whole fat body
SRR8522568,RNA-Seq,61,87020428,PRJNA518903,SAMN10862580,w1118,39590970,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325527,GSM3588183,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588183,w1118_fatBody_T=CT13,SRP183194,w1118,T=CT13,Time-series for w1118,whole fat body
SRR8522569,RNA-Seq,61,215063096,PRJNA518903,SAMN10862579,w1118,96822970,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325528,GSM3588184,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588184,w1118_fatBody_T=CT13,SRP183194,w1118,T=CT13,Time-series for w1118,whole fat body
SRR8522570,RNA-Seq,61,114251081,PRJNA518903,SAMN10862578,w1118,51611248,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325529,GSM3588185,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588185,w1118_fatBody_T=CT15,SRP183194,w1118,T=CT15,Time-series for w1118,whole fat body
SRR8522571,RNA-Seq,61,272199832,PRJNA518903,SAMN10862577,w1118,122564029,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325530,GSM3588186,Illumina HiSeq 2500,BRB2_C,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,2,GSM3588186,w1118_fatBody_T=CT15,SRP183194,w1118,T=CT15,Time-series for w1118,whole fat body
SRR8522572,RNA-Seq,58,172206145,PRJNA518903,SAMN10862576,w1118,76534565,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325531,GSM3588187,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588187,w1118_fatBody_T=CT17,SRP183194,w1118,T=CT17,Time-series for w1118,whole fat body
